input_url,final_url,severity,threat_score,protection_score,status,tls_days_remaining,findings,report_path,error
https://approved-sim-2085.example,https://approved-sim-2085.example,Medium,34,66,200,314,Technology banner exposed. | Missing HSTS header.,/synthetic/reports/approved-sim-2085.example.md,
https://approved-sim-2086.example,https://approved-sim-2086.example,Low,29,71,204,185,Technology banner exposed. | Missing Referrer-Policy header. | Redirect observed.,/synthetic/reports/approved-sim-2086.example.md,
https://approved-sim-2087.example,https://approved-sim-2087.example,Low,8,92,302,299,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2087.example.md,
https://approved-sim-2088.example,https://approved-sim-2088.example,Low,17,83,200,233,Server header exposed: nginx,/synthetic/reports/approved-sim-2088.example.md,
https://approved-sim-2089.example,https://approved-sim-2089.example,High,59,41,200,31,Server header exposed: apache | Cookie flags need review. | Server header exposed: iis | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-2089.example.md,
https://approved-sim-2090.example,https://approved-sim-2090.example,High,63,37,200,247,Server header exposed: nginx | Cookie flags need review. | Missing Referrer-Policy header. | Server header exposed: iis | Redirect observed. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-2090.example.md,
https://approved-sim-2091.example,https://approved-sim-2091.example,High,67,33,403,305,Server header exposed: nginx | Missing HSTS header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed.,/synthetic/reports/approved-sim-2091.example.md,
https://approved-sim-2092.example,https://approved-sim-2092.example,Medium,30,70,200,358,Missing X-Content-Type-Options header. | Redirect observed. | Technology banner exposed.,/synthetic/reports/approved-sim-2092.example.md,
https://approved-sim-2093.example,https://approved-sim-2093.example,High,61,39,404,104,Missing HSTS header. | Cookie flags need review. | Redirect observed. | Technology banner exposed.,/synthetic/reports/approved-sim-2093.example.md,
https://approved-sim-2094.example,https://approved-sim-2094.example,Low,28,72,200,44,Wildcard CORS policy observed.,/synthetic/reports/approved-sim-2094.example.md,
https://approved-sim-2095.example,https://approved-sim-2095.example,Low,8,92,200,266,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2095.example.md,
https://approved-sim-2096.example,https://approved-sim-2096.example,High,71,29,404,280,Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: apache | Missing X-Content-Type-Options header. | Wildcard CORS policy observed. | Server header exposed: nginx,/synthetic/reports/approved-sim-2096.example.md,
https://approved-sim-2097.example,https://approved-sim-2097.example,Critical,95,5,500,31,Server header exposed: iis | Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed. | Missing Referrer-Policy header. | Cookie flags need review.,/synthetic/reports/approved-sim-2097.example.md,
https://approved-sim-2098.example,https://approved-sim-2098.example,Low,15,85,302,206,Missing Referrer-Policy header.,/synthetic/reports/approved-sim-2098.example.md,
https://approved-sim-2099.example,https://approved-sim-2099.example,Medium,30,70,301,9,Technology banner exposed.,/synthetic/reports/approved-sim-2099.example.md,
https://approved-sim-2100.example,https://approved-sim-2100.example,High,66,34,500,15,Server header exposed: iis | Cookie flags need review.,/synthetic/reports/approved-sim-2100.example.md,
https://approved-sim-2101.example,https://approved-sim-2101.example,Critical,83,17,200,15,Missing HSTS header. | Server header exposed: iis | Wildcard CORS policy observed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: nginx | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-2101.example.md,
https://approved-sim-2102.example,https://approved-sim-2102.example,High,64,36,200,171,Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed. | Missing Referrer-Policy header. | Cookie flags need review. | Missing HSTS header.,/synthetic/reports/approved-sim-2102.example.md,
https://approved-sim-2103.example,https://approved-sim-2103.example,Critical,100,0,500,28,Missing X-Content-Type-Options header. | Missing Referrer-Policy header. | Missing HSTS header. | Cookie flags need review. | Server header exposed: nginx | Technology banner exposed.,/synthetic/reports/approved-sim-2103.example.md,
https://approved-sim-2104.example,https://approved-sim-2104.example,Medium,34,66,302,37,Server header exposed: apache | Technology banner exposed.,/synthetic/reports/approved-sim-2104.example.md,
https://approved-sim-2105.example,https://approved-sim-2105.example,Low,29,71,200,182,Missing Referrer-Policy header. | Redirect observed. | Server header exposed: iis,/synthetic/reports/approved-sim-2105.example.md,
https://approved-sim-2106.example,https://approved-sim-2106.example,Low,8,92,200,188,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2106.example.md,
https://approved-sim-2107.example,https://approved-sim-2107.example,Medium,44,56,301,291,Redirect observed. | Technology banner exposed. | Missing Content-Security-Policy header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-2107.example.md,
https://approved-sim-2108.example,https://approved-sim-2108.example,Low,8,92,204,199,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2108.example.md,
https://approved-sim-2109.example,https://approved-sim-2109.example,Medium,35,65,200,54,Missing HSTS header. | Cookie flags need review.,/synthetic/reports/approved-sim-2109.example.md,
https://approved-sim-2110.example,https://approved-sim-2110.example,Low,22,78,200,87,Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-2110.example.md,
https://approved-sim-2111.example,https://approved-sim-2111.example,Low,20,80,302,128,Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-2111.example.md,
https://approved-sim-2112.example,https://approved-sim-2112.example,Medium,39,61,403,334,Missing X-Content-Type-Options header. | Cookie flags need review.,/synthetic/reports/approved-sim-2112.example.md,
https://approved-sim-2113.example,https://approved-sim-2113.example,Low,29,71,404,72,Server header exposed: apache,/synthetic/reports/approved-sim-2113.example.md,
https://approved-sim-2114.example,https://approved-sim-2114.example,Medium,50,50,200,205,Missing Referrer-Policy header. | Redirect observed. | Technology banner exposed. | Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-2114.example.md,
https://approved-sim-2115.example,https://approved-sim-2115.example,High,72,28,200,234,Wildcard CORS policy observed. | Missing Content-Security-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing HSTS header. | Server header exposed: nginx,/synthetic/reports/approved-sim-2115.example.md,
https://approved-sim-2116.example,https://approved-sim-2116.example,High,60,40,301,25,Server header exposed: iis | Missing HSTS header. | Technology banner exposed. | Server header exposed: nginx,/synthetic/reports/approved-sim-2116.example.md,
https://approved-sim-2117.example,https://approved-sim-2117.example,Low,27,73,403,71,Missing Referrer-Policy header.,/synthetic/reports/approved-sim-2117.example.md,
https://approved-sim-2118.example,https://approved-sim-2118.example,Medium,54,46,301,31,Server header exposed: iis | Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-2118.example.md,
https://approved-sim-2119.example,https://approved-sim-2119.example,Medium,37,63,301,361,Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-2119.example.md,
https://approved-sim-2120.example,https://approved-sim-2120.example,High,69,31,200,197,Missing HSTS header. | Missing Content-Security-Policy header. | Server header exposed: iis | Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-2120.example.md,
https://approved-sim-2121.example,https://approved-sim-2121.example,Low,8,92,200,186,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2121.example.md,
https://approved-sim-2122.example,https://approved-sim-2122.example,Low,18,82,301,193,Technology banner exposed.,/synthetic/reports/approved-sim-2122.example.md,
https://approved-sim-2123.example,https://approved-sim-2123.example,Medium,37,63,301,19,Missing X-Content-Type-Options header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-2123.example.md,
https://approved-sim-2124.example,https://approved-sim-2124.example,Low,8,92,200,173,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2124.example.md,
https://approved-sim-2125.example,https://approved-sim-2125.example,Low,18,82,200,215,Server header exposed: iis,/synthetic/reports/approved-sim-2125.example.md,
https://approved-sim-2126.example,https://approved-sim-2126.example,Medium,36,64,200,235,Redirect observed. | Cookie flags need review. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-2126.example.md,
https://approved-sim-2127.example,https://approved-sim-2127.example,Medium,35,65,404,264,Missing Referrer-Policy header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-2127.example.md,
https://approved-sim-2128.example,https://approved-sim-2128.example,Medium,38,62,404,80,Missing X-Content-Type-Options header. | Technology banner exposed.,/synthetic/reports/approved-sim-2128.example.md,
https://approved-sim-2129.example,https://approved-sim-2129.example,High,70,30,302,114,Technology banner exposed. | Wildcard CORS policy observed. | Missing HSTS header. | Server header exposed: apache | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-2129.example.md,
https://approved-sim-2130.example,https://approved-sim-2130.example,Low,26,74,200,293,Server header exposed: apache | Server header exposed: nginx,/synthetic/reports/approved-sim-2130.example.md,
https://approved-sim-2131.example,https://approved-sim-2131.example,Low,8,92,200,297,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-2131.example.md,
https://approved-sim-2132.example,https://approved-sim-2132.example,Low,27,73,200,131,Server header exposed: nginx | Server header exposed: iis,/synthetic/reports/approved-sim-2132.example.md,
https://approved-sim-2133.example,https://approved-sim-2133.example,Medium,53,47,403,106,Missing HSTS header. | Redirect observed. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-2133.example.md,
https://approved-sim-2134.example,https://approved-sim-2134.example,Critical,76,24,200,256,Missing Content-Security-Policy header. | Server header exposed: apache | Server header exposed: nginx | Missing HSTS header. | Server header exposed: iis | Technology banner exposed.,/synthetic/reports/approved-sim-2134.example.md,
https://approved-sim-2135.example,https://approved-sim-2135.example,Medium,48,52,302,32,Server header exposed: iis | Technology banner exposed. | Redirect observed. | Server header exposed: apache,/synthetic/reports/approved-sim-2135.example.md,
